date,state,district,station,latitude,longitude,elevation_m,rainfall_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_14d_mm,temp_max_c,temp_min_c,wind_kmh
2025-08-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,47.7,75.0,106.3,286.1,23.6,18.4,6.6
2025-08-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,39.7,111.9,129.2,294.8,25.0,18.4,6.7
2025-08-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,24.2,111.6,143.4,276.8,25.7,18.7,10.3
2025-08-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,40.1,104.0,180.4,307.0,24.2,19.0,7.4
2025-08-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,23.0,87.3,202.0,313.6,25.1,18.1,7.1
2025-08-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.4,75.5,211.6,312.3,25.4,18.8,6.4
2025-08-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,27.4,62.8,214.5,294.9,26.4,18.1,6.7
2025-08-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,13.7,53.5,180.5,286.8,26.1,18.9,7.5
2025-08-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,32.5,73.6,173.3,302.5,23.7,18.6,7.4
2025-08-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,54.9,101.1,204.0,347.4,22.6,18.3,5.6
2025-08-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,35.4,122.8,199.3,379.7,23.1,18.1,5.5
2025-08-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.1,96.4,182.4,384.4,26.0,18.5,9.9
2025-09-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.1,44.6,173.1,384.7,27.8,18.4,10.8
2025-09-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.4,21.6,158.1,372.6,27.1,17.9,11.4
2025-09-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,18.6,34.1,163.0,343.5,27.6,17.4,8.0
2025-09-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,27.2,58.2,157.7,331.0,25.9,18.1,7.9
2025-09-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.5,63.3,120.3,324.3,25.0,18.5,7.9
2025-09-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,9.0,53.7,93.9,293.2,25.5,18.2,7.6
2025-09-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,25.7,52.2,113.5,295.9,25.2,17.9,7.6
2025-09-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.6,52.3,128.0,301.1,24.1,18.1,6.5
2025-09-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,15.2,58.5,130.8,288.9,25.0,17.8,6.9
2025-09-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,21.9,54.7,134.1,297.1,23.6,17.9,6.0
2025-09-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,24.3,61.4,131.2,288.9,25.3,18.6,5.9
2025-09-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,49.9,96.1,163.6,283.9,23.0,18.7,6.7
2025-09-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,33.1,107.3,187.7,281.6,23.0,18.8,6.3
2025-09-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,31.9,114.9,193.9,307.4,21.8,18.9,5.9
2025-09-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,51.3,116.3,227.6,355.6,22.2,18.6,5.2
2025-09-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,51.1,134.3,263.5,394.3,21.9,18.4,6.2
2025-09-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,43.2,145.6,284.8,418.9,22.1,17.1,5.9
2025-09-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,33.9,128.2,294.4,425.6,23.8,16.8,6.4
2025-09-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,28.4,105.5,272.9,436.5,23.4,16.8,6.0
2025-09-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,30.3,92.6,270.1,457.8,24.8,17.5,6.5
2025-09-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.0,65.7,245.2,439.1,25.3,17.4,7.1
2025-09-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.2,40.5,197.1,424.7,26.7,17.2,8.1
2025-09-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.0,13.2,149.0,412.5,26.2,18.1,6.9
2025-09-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.6,10.8,110.4,395.2,26.5,18.2,8.0
2025-09-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.4,8.0,76.9,371.3,28.6,18.1,8.9
2025-09-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,5.0,48.5,321.4,29.7,17.6,9.8
2025-09-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.8,3.2,21.0,291.1,26.2,18.2,8.7
2025-09-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,10.4,13.2,24.4,269.6,24.3,17.8,6.0
2025-09-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.6,19.8,27.8,224.9,26.0,17.6,7.3
2025-09-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.9,24.9,32.7,181.7,27.0,18.1,8.3
2025-10-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,20.4,34.9,48.5,158.9,23.8,17.6,8.2
2025-10-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,41.3,69.6,89.4,166.3,24.2,17.1,10.3
2025-10-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.0,68.7,96.4,144.9,23.7,17.1,8.2
2025-10-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,10.2,58.5,103.8,124.8,26.3,17.1,8.3
2025-10-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,29.4,46.6,122.8,147.2,24.0,15.7,8.2
2025-10-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,31.5,71.1,147.7,175.5,23.0,15.6,8.1
2025-10-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,15.2,76.1,155.0,187.7,23.6,16.3,7.6
2025-10-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,28.8,75.5,163.4,211.9,22.1,15.5,8.3
2025-10-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,21.7,65.7,143.8,233.2,22.5,16.0,7.6
2025-10-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,23.7,74.2,160.5,256.9,23.1,16.0,7.5
2025-10-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,45.5,90.9,195.8,299.6,21.8,16.8,5.8
2025-10-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,21.9,91.1,188.3,311.1,20.8,16.0,8.1
2025-10-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.0,73.4,162.8,310.5,23.0,16.3,6.5
2025-10-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.4,31.3,151.0,306.0,23.7,15.4,7.6
2025-10-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.2,10.6,123.4,286.8,24.8,15.9,7.4
2025-10-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,4.6,101.7,245.5,24.7,14.9,8.6
2025-10-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.2,78.0,238.5,24.6,15.4,7.6
2025-10-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.1,32.6,228.4,23.9,15.5,7.9
2025-10-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.2,0.3,10.9,199.2,23.4,15.1,8.3
2025-10-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.9,1.2,5.8,168.6,23.9,14.4,7.6
2025-10-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.3,1.4,2.7,153.7,24.5,14.8,8.1
2025-10-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.4,1.6,1.9,125.3,24.3,15.1,7.0
2025-10-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.8,1.5,2.7,104.4,24.1,14.8,7.9
2025-10-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.3,5.5,7.0,85.0,22.9,13.6,7.8
2025-10-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.3,9.4,11.2,43.8,22.7,13.3,8.5
2025-10-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.8,9.4,11.8,22.7,22.6,13.4,8.7
2025-10-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.0,8.1,13.9,19.7,23.0,13.5,6.8
2025-10-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.5,7.3,17.1,19.8,22.9,14.6,7.6
2025-10-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.1,7.6,17.8,19.7,22.9,14.7,8.4
2025-10-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.9,13.5,25.9,28.6,22.7,15.4,8.1
2025-10-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.2,14.2,25.8,32.8,22.3,15.2,8.0
2025-11-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.2,17.3,25.7,36.9,20.2,14.4,5.9
2025-11-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,15.5,23.9,40.4,52.2,20.1,16.1,6.7
2025-11-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.0,22.7,40.4,54.3,21.6,14.5,6.1
2025-11-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.9,19.4,37.8,54.9,22.8,14.0,8.4
2025-11-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.1,11.0,43.8,61.6,20.9,16.0,8.1
2025-11-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.2,25.2,52.1,78.0,19.9,13.7,6.5
2025-11-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.5,24.8,48.4,74.2,21.9,12.9,7.8
2025-11-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.5,18.2,44.7,70.4,22.1,11.2,10.2
2025-11-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.0,29.2,69.6,22.1,11.5,11.7
2025-11-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.5,26.2,66.6,21.4,10.4,11.1
2025-11-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,25.3,63.1,21.1,10.4,12.1
2025-11-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,18.2,62.0,20.7,9.8,10.7
2025-11-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.1,1.1,53.2,20.6,8.9,9.4
2025-11-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.1,0.6,49.0,19.9,9.3,11.4
2025-11-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.1,0.1,44.8,20.6,9.2,9.1
2025-11-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.1,29.3,20.3,8.6,9.4
2025-11-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.1,26.3,21.2,7.8,8.9
2025-11-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.1,0.2,25.5,21.2,9.1,10.6
2025-11-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.1,0.2,18.4,20.7,9.5,11.9
2025-11-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.9,1.0,1.0,2.1,19.1,10.7,7.5
2025-11-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.6,4.5,4.6,5.2,19.5,10.6,9.3
2025-11-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.5,8.0,8.1,8.2,17.5,10.5,10.7
2025-11-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.2,10.3,11.3,11.4,17.5,7.9,9.5
2025-11-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.9,7.6,12.2,12.3,18.5,7.4,10.1
2025-11-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.3,4.4,12.4,12.6,19.3,7.2,9.8
2025-11-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.2,12.4,12.6,19.4,8.2,8.4
2025-11-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.3,11.5,12.5,22.7,8.7,11.8
2025-11-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,7.9,12.5,20.5,8.4,10.7
2025-11-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,4.4,12.5,19.2,8.5,11.1
2025-11-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,1.2,12.5,18.3,7.7,11.2
2025-12-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.3,12.5,18.0,7.7,10.1
2025-12-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,12.4,18.4,8.0,9.8
2025-12-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,12.4,19.3,7.5,10.4
2025-12-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,11.5,19.1,8.4,9.5
2025-12-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,7.9,19.2,6.8,9.8
2025-12-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,4.4,18.5,5.7,10.5
2025-12-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,1.2,18.6,6.3,9.1
2025-12-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.3,19.8,7.2,8.4
2025-12-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.5,8.3,9.1
2025-12-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,19.7,7.6,10.3
2025-12-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.8,6.9,9.1
2025-12-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.6,6.2,8.5
2025-12-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,19.4,6.4,8.6
2025-12-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,19.4,7.8,9.3
2025-12-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,19.1,8.2,10.1
2025-12-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.4,7.7,10.6
2025-12-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.5,8.0,10.3
2025-12-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,19.4,7.9,9.3
2025-12-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.5,8.3,9.9
2025-12-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.6,6.6,11.3
2025-12-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,18.6,7.5,9.9
2025-12-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,17.8,7.9,9.6
2025-12-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,0.0,17.0,7.6,11.5
2025-12-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.6,0.6,0.6,0.6,16.1,6.7,9.9
2025-12-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.3,0.9,0.9,0.9,17.4,6.2,11.4
2025-12-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.9,0.9,0.9,17.5,6.7,10.6
2025-12-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.3,0.9,0.9,17.3,6.0,11.4
2025-12-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.1,1.0,1.0,17.5,5.9,10.4
2025-12-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.1,1.0,1.0,17.8,6.1,11.7
2025-12-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.5,0.6,1.5,1.5,15.0,3.9,10.8
2025-12-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.7,1.2,1.6,2.2,16.5,5.7,11.1
2026-01-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,1.3,1.4,2.3,17.4,4.8,9.6
2026-01-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.2,1.0,1.6,2.5,18.0,4.9,9.3
2026-01-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.6,4.9,6.2,7.1,15.0,5.8,8.9
2026-01-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.8,5.6,6.9,7.9,15.1,3.0,10.5
2026-01-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,5.4,6.9,7.9,15.7,3.8,13.1
2026-01-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.5,2.3,7.9,9.4,16.4,4.5,10.5
2026-01-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.2,1.7,7.4,9.0,16.7,4.2,13.3
2026-01-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,1.8,7.4,8.8,17.5,4.9,14.4
2026-01-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.3,7.2,8.8,17.3,4.7,13.0
2026-01-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.2,2.7,8.9,17.1,6.8,13.7
2026-01-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.5,0.6,2.4,9.3,17.6,6.2,12.5
2026-01-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.7,2.5,9.4,18.0,5.6,9.4
2026-01-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.6,1.0,8.9,18.3,6.7,10.0
2026-01-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.1,0.8,8.2,18.0,7.2,13.1
2026-01-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.9,0.9,1.6,9.0,17.8,7.1,13.2
2026-01-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.9,1.6,8.8,17.8,7.4,9.7
2026-01-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.9,1.5,4.2,18.8,7.3,11.0
2026-01-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,1.0,3.4,17.9,7.5,11.6
2026-01-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.9,3.4,17.5,6.5,11.5
2026-01-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.9,1.9,17.9,6.4,12.6
2026-01-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.9,1.7,17.9,5.2,11.7
2026-01-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,1.6,18.3,6.6,11.1
2026-01-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,1.6,19.0,5.4,10.7
2026-01-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.0,1.5,19.3,6.1,12.6
2026-01-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.1,0.1,1.1,18.0,6.1,12.8
2026-01-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.1,1.2,1.2,2.1,18.1,5.7,11.7
2026-01-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.2,1.2,2.1,19.0,5.7,11.0
2026-01-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.1,1.2,2.1,19.5,7.1,10.3
2026-01-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.6,2.6,3.8,3.8,17.9,5.8,9.9
2026-01-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.6,3.2,4.4,4.4,16.9,5.2,10.3
2026-01-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,3.2,4.4,4.4,18.7,5.8,11.4
2026-02-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.6,4.3,4.4,19.4,5.5,10.6
2026-02-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,3.2,4.4,19.7,6.2,11.7
2026-02-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,3.2,4.4,20.3,6.5,10.9
2026-02-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.3,0.3,3.5,4.7,19.6,7.3,12.4
2026-02-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.3,0.6,1.2,5.0,18.4,5.3,11.0
2026-02-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.7,0.7,5.1,19.3,6.1,13.2
2026-02-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.4,0.7,5.1,18.7,6.3,11.3
2026-02-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.6,0.7,1.3,5.6,19.3,5.8,10.1
2026-02-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,0.7,1.4,4.6,20.5,6.6,11.6
2026-02-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.3,1.0,1.7,4.9,19.7,6.8,11.0
2026-02-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.4,1.4,4.9,19.6,6.8,12.6
2026-02-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.3,1.1,2.3,20.1,8.4,12.2
2026-02-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,1.0,1.7,21.0,8.2,11.4
2026-02-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.2,0.2,1.2,1.9,20.6,7.0,11.1
2026-02-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.9,1.1,1.5,2.8,19.4,7.6,11.8
2026-02-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.1,1.4,2.8,20.2,8.5,12.0
2026-02-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.9,1.1,2.8,22.4,9.2,12.1
2026-02-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,1.1,2.5,23.1,9.4,12.2
2026-02-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,1.1,2.2,23.2,9.5,13.2
2026-02-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,1.1,2.1,22.3,9.1,10.8
2026-02-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.0,0.9,2.1,22.2,9.3,12.0
2026-02-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.9,2.9,2.9,4.4,20.0,9.0,11.9
2026-02-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,2.9,2.9,4.3,19.1,7.9,12.3
2026-02-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,3.0,3.0,4.1,21.1,8.3,13.6
2026-02-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,28.4,28.5,31.4,32.5,19.5,7.9,11.1
2026-02-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.6,29.1,32.0,33.1,18.4,7.7,9.2
2026-02-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.2,33.2,36.2,37.3,16.7,7.3,8.1
2026-02-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.2,5.0,36.4,37.3,18.7,8.0,11.5
2026-03-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.3,6.7,35.8,38.7,19.0,8.0,12.3
2026-03-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.0,3.5,36.8,39.7,20.8,7.7,15.2
2026-03-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.7,4.0,37.4,40.4,20.2,9.3,12.2
2026-03-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.5,2.2,9.5,40.9,22.5,10.5,15.1
2026-03-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.2,8.9,40.9,22.5,11.6,11.0
2026-03-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,0.5,4.7,40.9,24.3,12.8,13.7
2026-03-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.2,2.2,6.7,43.1,22.2,12.5,9.0
2026-03-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.4,4.6,6.8,42.6,22.8,13.4,11.7
2026-03-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.1,16.7,17.9,54.7,21.8,12.6,8.1
2026-03-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.7,16.2,18.9,56.3,23.3,13.3,7.6
2026-03-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.4,16.2,20.8,30.3,23.4,13.1,11.6
2026-03-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.2,12.3,29.0,37.9,21.8,11.9,10.4
2026-03-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.2,22.8,41.2,45.9,21.4,11.7,8.5
2026-03-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.5,20.9,39.5,46.2,22.1,11.0,9.3
2026-03-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.4,14.1,38.5,45.3,22.8,11.3,14.1
2026-03-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.3,3.2,27.7,45.6,22.2,11.4,11.2
2026-03-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.2,3.9,27.2,46.1,21.8,10.0,12.2
2026-03-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.3,2.8,25.1,45.9,22.6,10.1,14.2
2026-03-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.5,3.0,18.4,47.4,21.9,9.8,13.6
2026-03-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.4,8.2,12.6,53.8,20.7,9.9,9.9
2026-03-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,16.2,24.1,28.3,67.8,21.3,12.5,10.9
2026-03-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.4,35.0,39.3,77.8,19.2,11.1,12.0
2026-03-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,14.5,43.1,52.5,80.2,19.7,10.6,11.1
2026-03-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.9,31.8,56.2,83.4,19.4,9.8,8.7
